,Title,Worldwide,Budget,MPAA,Domestic Distributor,Domestic Opening,Genres,Year
1219,tt4846340,235956898.0,25000000.0,PG,Twentieth Century Fox,515499.0,"Biography,Drama,History",7
1220,tt3606752,383930656.0,,G,Walt Disney Studios Motion Pictures,53688680.0,"Adventure,Animation,Comedy,Family,Sport",7
1221,tt3450958,490719763.0,150000000.0,PG-13,Twentieth Century Fox,56262929.0,"Action,Adventure,Drama,Sci-Fi,Thriller",7
1222,tt4972582,278454417.0,9000000.0,PG-13,Universal Pictures,40010975.0,"Horror,Thriller",7
1223,tt3371366,605425157.0,217000000.0,PG-13,Paramount Pictures,44680073.0,"Action,Adventure,Sci-Fi",7
1224,tt3748528,1056057720.0,200000000.0,PG-13,Walt Disney Studios Motion Pictures,155081681.0,"Action,Adventure,Sci-Fi",7
1225,tt2543472,306209289.0,,PG,Lionsgate,27547866.0,"Drama,Family",7
1226,tt3783958,448906865.0,30000000.0,PG-13,Lionsgate,881104.0,"Comedy,Drama,Music,Musical,Romance",7
1227,tt3470600,634208384.0,75000000.0,PG,Universal Pictures,35258145.0,"Animation,Comedy,Family,Musical",7
1228,tt3564472,140552359.0,19000000.0,R,Universal Pictures,31201920.0,"Adventure,Comedy,Drama",7
1229,tt4465564,381545846.0,55000000.0,R,Universal Pictures,46607250.0,"Drama,Romance",7
1230,tt3890160,226945087.0,34000000.0,R,TriStar Pictures,20553320.0,"Action,Crime,Drama,Music,Thriller",7
1231,tt5140878,306515884.0,15000000.0,R,Warner Bros.,35006404.0,"Horror,Mystery,Thriller",7
1232,tt5657846,180613824.0,69000000.0,PG-13,Paramount Pictures,29651193.0,Comedy,7
1233,tt3402236,352794081.0,55000000.0,PG-13,Twentieth Century Fox,28681472.0,"Crime,Drama,Mystery",7
1234,tt4649466,410902662.0,104000000.0,R,Twentieth Century Fox,39023010.0,"Action,Adventure,Comedy,Crime,Thriller",7
1235,tt4425200,171547802.0,,R,Lionsgate,30436123.0,"Action,Crime,Thriller",7
1236,tt1856101,259334548.0,150000000.0,R,Warner Bros.,32753122.0,"Action,Drama,Sci-Fi,Thriller",7
1237,tt4877122,217776646.0,50000000.0,PG,Sony Pictures Entertainment (SPE),24531923.0,"Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi",7
1238,tt3717490,142337240.0,100000000.0,PG-13,Lionsgate,40300288.0,"Action,Adventure,Fantasy,Sci-Fi",7
1239,tt2345759,409231607.0,125000000.0,PG-13,Universal Pictures,31688375.0,"Action,Adventure,Fantasy,Horror,Thriller",7
1240,tt1959563,176600207.0,30000000.0,R,Lionsgate,21384504.0,"Action,Comedy,Crime,Thriller",7
1241,tt2316204,240891763.0,97000000.0,R,Twentieth Century Fox,36160621.0,"Horror,Sci-Fi,Thriller",7
1242,tt2091256,125427681.0,38000000.0,PG,Twentieth Century Fox,23851539.0,"Action,Adventure,Animation,Comedy,Family,Sci-Fi",7
1243,tt6359956,130560428.0,28000000.0,R,STX Entertainment,16759161.0,Comedy,7
1244,tt1753383,205035819.0,22000000.0,PG,Universal Pictures,18222810.0,"Adventure,Comedy,Drama,Family,Fantasy",7
1245,tt4765284,185400345.0,45000000.0,PG-13,Universal Pictures,19928525.0,"Comedy,Music",7
1246,tt3014284,123081555.0,,PG,Warner Bros.,20433071.0,"Action,Adventure,Animation,Comedy,Drama,Family,Fantasy,Sci-Fi,Thriller",7
1247,tt1469304,177856751.0,69000000.0,R,Paramount Pictures,18503871.0,"Action,Comedy,Crime",7
1248,tt2872518,96942115.0,,PG-13,Lionsgate,16172119.0,"Drama,Fantasy",7
1249,tt5308322,125479266.0,4800000.0,PG-13,Universal Pictures,26039025.0,"Comedy,Horror,Mystery,Thriller",7
1250,tt3411444,296069199.0,111000000.0,PG,Twentieth Century Fox,13401586.0,"Adventure,Animation,Comedy,Drama,Family",7
1251,tt2406566,100014025.0,30000000.0,R,Focus Features,18286420.0,"Action,Thriller",7
1252,tt3532216,134866593.0,50000000.0,R,Universal Pictures,16776390.0,"Action,Comedy,Crime,Drama",7
1253,tt1648190,113231078.0,60000000.0,PG-13,Sony Pictures Entertainment (SPE),19153698.0,"Action,Adventure,Fantasy,Sci-Fi,Western",7
1254,tt1485796,436949634.0,84000000.0,PG,Twentieth Century Fox,8805843.0,"Biography,Drama,Musical",7
1255,tt6217804,48333932.0,25000000.0,PG-13,Lionsgate,21226953.0,"Comedy,Drama,Horror",7
1256,tt3741834,140853810.0,12000000.0,PG-13,The Weinstein Company,123360.0,"Biography,Drama",7
1257,tt2334871,60845711.0,42000000.0,R,Twentieth Century Fox,19542248.0,"Action,Adventure,Comedy",7
1258,tt2034800,334933831.0,150000000.0,PG-13,Universal Pictures,18469620.0,"Action,Adventure,Fantasy,Thriller",7
1259,tt2398241,197183546.0,60000000.0,PG,Sony Pictures Entertainment (SPE),13210449.0,"Adventure,Animation,Comedy,Family,Fantasy",7
1260,tt2568862,84918541.0,25000000.0,PG-13,Warner Bros.,11932330.0,"Comedy,Crime",7
1261,tt1666185,55668698.0,40000000.0,R,Lionsgate,26435354.0,"Biography,Drama,Music",7
1262,tt1293847,346118277.0,85000000.0,PG-13,Paramount Pictures,20130142.0,"Action,Adventure,Thriller",7
1263,tt1355644,303144152.0,110000000.0,PG-13,Sony Pictures Entertainment (SPE),14869736.0,"Drama,Romance,Sci-Fi,Thriller",7
1264,tt2932536,62198461.0,5300000.0,PG-13,Entertainment Studios Motion Pictures,11205561.0,"Adventure,Drama,Horror,Thriller",7
1265,tt5462602,56411585.0,,R,Lionsgate,421577.0,"Comedy,Drama,Romance",7
1266,tt3521164,644136488.0,,PG,Walt Disney Studios Motion Pictures,56631401.0,"Adventure,Animation,Comedy,Family,Fantasy,Musical",7
1267,tt1219827,169846945.0,110000000.0,PG-13,Paramount Pictures,18676033.0,"Action,Crime,Drama,Sci-Fi,Thriller",7
1268,tt2239822,225973340.0,177200000.0,PG-13,STX Entertainment,17007624.0,"Action,Adventure,Fantasy,Sci-Fi",7
1269,tt4587656,62856743.0,20000000.0,PG,Sony Pictures Entertainment (SPE),9812674.0,"Adventure,Animation,Comedy,Family,Fantasy",7
1270,tt1972591,148675066.0,175000000.0,PG-13,Warner Bros.,15371270.0,"Action,Adventure,Drama,Fantasy",7
1271,tt3348730,102952888.0,10000000.0,R,Lionsgate,16640452.0,"Crime,Horror,Mystery,Thriller",7
1272,tt1961175,67234188.0,33000000.0,R,Lionsgate,14846778.0,"Action,Thriller",7
1273,tt1615160,145418070.0,35000000.0,R,STX Entertainment,13113024.0,"Action,Thriller",7
1274,tt5001718,61621140.0,10000000.0,PG-13,Warner Bros.,11727390.0,"Drama,Romance",7
1275,tt5362988,43980821.0,11000000.0,R,The Weinstein Company,161558.0,"Crime,Drama,Mystery,Thriller",7
1276,tt1981128,221600160.0,120000000.0,PG-13,Warner Bros.,13707376.0,"Action,Sci-Fi,Thriller",7
1277,tt3095734,64493915.0,,PG,Paramount Pictures,10950705.0,"Action,Adventure,Comedy,Family,Sci-Fi",7
1278,tt3401882,41087017.0,,R,Warner Bros.,12201873.0,Comedy,7
1279,tt4795124,62547032.0,,PG-13,Pantelion Films,12252439.0,"Comedy,Drama",7
1280,tt4925292,78966486.0,,R,A24,364437.0,"Comedy,Drama",7
1281,tt2671706,64414761.0,24000000.0,PG-13,Paramount Pictures,129462.0,Drama,7
1282,tt4572514,52185751.0,45000000.0,R,Lionsgate,161306.0,"Action,Crime,Drama,History,Thriller",7
1283,tt1458169,34814102.0,21000000.0,R,Aviron Pictures,10016323.0,"Action,Crime,Drama,Thriller",7
1284,tt3717252,81093313.0,35000000.0,R,Screen Gems,13688751.0,"Action,Adventure,Fantasy,Horror",7
1285,tt2226597,62832209.0,35000000.0,PG-13,Twentieth Century Fox,10551336.0,"Action,Adventure,Drama,Romance,Thriller",7
1286,tt5442430,100541806.0,58000000.0,R,Sony Pictures Entertainment (SPE),12501936.0,"Horror,Sci-Fi,Thriller",7
1287,tt4501244,118102725.0,38000000.0,R,Twentieth Century Fox,11002986.0,Comedy,7
1288,tt3486626,68743485.0,40000000.0,PG,Open Road Films (II),8342311.0,"Adventure,Animation,Comedy,Crime,Family",7
1289,tt0498381,83080890.0,25000000.0,PG-13,Paramount Pictures,13002632.0,"Drama,Horror,Mystery,Romance",7
1290,tt5439796,48453605.0,29000000.0,PG-13,Bleecker Street Media,7600036.0,"Action,Comedy,Crime,Drama",7
1291,tt5719700,37270721.0,12000000.0,PG-13,Open Road Films (II),8567881.0,"Comedy,Drama,Romance",7
1292,tt2592614,312242626.0,40000000.0,R,Screen Gems,13601682.0,"Action,Horror,Sci-Fi",7
1293,tt4481514,34184504.0,40000000.0,R,Warner Bros.,8724795.0,"Comedy,Crime",7
1294,tt4481414,43069254.0,7000000.0,PG-13,Fox Searchlight Pictures,446380.0,Drama,7
1295,tt5027774,160260573.0,,R,Fox Searchlight Pictures,322168.0,"Comedy,Crime,Drama",7
1296,tt4030600,29874280.0,7400000.0,PG-13,STX Entertainment,13501349.0,"Drama,Fantasy,Horror,Mystery,Thriller",7
1297,tt5816682,66558465.0,,PG-13,Focus Features,158845.0,"Biography,Drama,History",7
1298,tt4799050,47347283.0,20000000.0,R,Sony Pictures Entertainment (SPE),8004283.0,Comedy,7
1299,tt4131800,60330833.0,6500000.0,PG,Lionsgate,8885899.0,"Adventure,Animation,Comedy,Drama,Family,Fantasy,Musical",7
1300,tt2261287,106127278.0,,PG,Entertainment One,181091.0,"Adventure,Animation,Comedy,Family,Music",7
1301,tt2072233,32917353.0,,R,Open Road Films (II),8344128.0,"Action,Crime,Thriller",7
1302,tt6003368,40140972.0,22000000.0,PG,Twentieth Century Fox,7126084.0,"Adventure,Comedy,Family",7
1303,tt4034228,78988148.0,9000000.0,R,Roadside Attractions,256498.0,Drama,7
1304,tt4287320,40656399.0,18000000.0,PG-13,STX Entertainment,9034148.0,"Drama,Sci-Fi,Thriller",7
1305,tt4849438,254158390.0,,,Great India Films,10430497.0,"Action,Drama",7
1306,tt0493405,26800152.0,25000000.0,R,Warner Bros.,7722802.0,"Action,Comedy,Crime",7
1307,tt2094766,240697856.0,125000000.0,PG-13,Twentieth Century Fox,10278225.0,"Action,Adventure,Sci-Fi",7
1308,tt3829920,26351322.0,38000000.0,PG-13,Sony Pictures Entertainment (SPE),6002665.0,"Action,Biography,Drama",7
1309,tt4555426,150847274.0,,PG-13,Focus Features,175006.0,"Biography,Drama,War",7
1310,tt3521126,29820616.0,,R,A24,1211345.0,"Biography,Comedy,Drama",7
1311,tt5109784,44516999.0,30000000.0,R,Paramount Pictures,7534673.0,"Drama,Horror,Mystery",7
1312,tt1730768,26152835.0,,PG-13,Focus Features,3288835.0,"Biography,Drama,History,War",7
1313,tt2378507,22088533.0,,PG-13,Lionsgate,4678548.0,"Biography,Drama",7
1314,tt1389072,55003890.0,68000000.0,R,Paramount Pictures,4954287.0,"Drama,Fantasy,Sci-Fi",7
1315,tt2039338,45158254.0,19000000.0,PG-13,Sony Pictures Entertainment (SPE),6574326.0,"Drama,Horror,Mystery,Sci-Fi,Thriller",7
1316,tt5390504,23355100.0,34000000.0,R,Annapurna Pictures,350190.0,"Crime,Drama,History,Thriller",7
1317,tt5580390,195333312.0,,R,Fox Searchlight Pictures,166564.0,"Drama,Fantasy,Romance,Sci-Fi,Thriller",7
1318,tt4975722,65336603.0,4000000.0,R,A24,402075.0,Drama,7
1319,tt6113488,18175663.0,,PG,Pure Flix Entertainment,3967885.0,"Biography,Drama",7
1320,tt5322012,23468586.0,12000000.0,PG-13,Broad Green Pictures,5467084.0,"Drama,Fantasy,Horror,Mystery,Thriller",7
1321,tt4695012,19735344.0,,R,A24,5988370.0,"Horror,Mystery,Sci-Fi,Thriller",7
1322,tt4629266,25081168.0,,G,Walt Disney Studios Motion Pictures,4790367.0,Documentary,7
1323,tt4899370,14510490.0,,PG-13,Bleecker Street Media,3810867.0,"Action,Biography,Drama,War",7
1324,tt1966359,25601244.0,,R,Warner Bros.,3287451.0,"Comedy,Drama",7
1325,tt4276820,24121245.0,,PG-13,The Weinstein Company,3404102.0,"Biography,Drama",7
1326,tt5294550,56996304.0,,R,TriStar Pictures,5584684.0,"Biography,Crime,Drama,Mystery,Thriller",7
1327,tt4622512,18598607.0,,PG-13,Fox Searchlight Pictures,518332.0,"Biography,Comedy,Drama,History,Sport",7
1328,tt1691916,16373843.0,,PG-13,Open Road Films (II),4690214.0,"Drama,Fantasy,Mystery",7
1329,tt6000478,13025860.0,22000000.0,PG-13,Sony Pictures Entertainment (SPE),61999.0,"Crime,Drama,Thriller",7
1330,tt3462710,17768012.0,12000000.0,R,Warner Bros.,4785431.0,"Drama,Thriller",7
1331,tt3183660,814044001.0,180000000.0,PG-13,Warner Bros.,74403387.0,"Adventure,Family,Fantasy",7
1332,tt5592248,27869129.0,,R,Focus Features,229292.0,"Drama,Thriller,War",7
1333,tt2361317,22678555.0,,R,Warner Bros.,33336.0,"Action,Crime,Drama,Thriller",7
1334,tt1082807,11084630.0,5000000.0,R,BH Tilt,4137230.0,"Horror,Thriller",7
1335,tt2776878,9995692.0,20000000.0,R,Universal Pictures,3817700.0,"Biography,Drama,War",7
1336,tt5301662,10116816.0,12000000.0,PG-13,Open Road Films (II),3000805.0,"Biography,Crime,Drama,History",7
1337,tt2822672,23157646.0,,PG,Lionsgate,3704749.0,"Adventure,Animation,Comedy,Family,Music",7
1338,tt2543164,203388186.0,47000000.0,PG-13,Paramount Pictures,24074047.0,"Drama,Sci-Fi",7
1339,tt1212428,19263938.0,,PG-13,Bleecker Street Media,110175.0,"Adventure,Biography,Drama,History",7
1340,tt4776998,12448676.0,90000000.0,PG-13,Open Road Films (II),4095718.0,"Action,Adventure,Drama,History,War",7
1341,tt4731136,26620002.0,40000000.0,R,Twentieth Century Fox,4356941.0,"Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller",7
1342,tt3922818,16080475.0,30000000.0,PG-13,STX Entertainment,3775596.0,"Drama,Romance,Sci-Fi",7
1343,tt1619029,29777777.0,,R,Fox Searchlight Pictures,278715.0,"Biography,Drama",7
1344,tt1800302,14880939.0,,R,The Weinstein Company,3471316.0,"Crime,Drama",7
1345,tt5804314,7241302.0,,PG-13,Atlas Distribution Company,1729535.0,Drama,7
1346,tt5804038,8345298.0,,PG-13,Magnolia Pictures,686378.0,"Documentary,History",7
1347,tt5929750,7425391.0,,R,Roadside Attractions,141959.0,"Comedy,Drama",7
1348,tt2720826,7215027.0,,PG-13,BH Tilt,2702430.0,"Action,Biography,Drama",7
1349,tt0490215,23834809.0,,R,Paramount Pictures,130880.0,"Drama,History",7
1350,tt1758810,43155261.0,35000000.0,R,Universal Pictures,3372565.0,"Crime,Drama,Thriller",7
1351,tt4682786,88528280.0,36000000.0,PG-13,Warner Bros.,7102085.0,"Drama,Romance",7
1352,tt1230168,6423605.0,,PG-13,Pure Flix Entertainment,2591985.0,"Biography,Drama",7
1353,tt1366338,6312033.0,,PG-13,BH Tilt,2403885.0,"Adventure,Crime,Drama",7
1354,tt3262342,42187665.0,,PG-13,Good Deed Entertainment,23180.0,"Animation,Biography,Crime,Drama,Mystery",7
1355,tt3721954,9733932.0,,PG-13,Sony Pictures Classics,45920.0,"Biography,Drama,Romance",7
1356,tt5721088,7634022.0,22000000.0,PG-13,Broad Green Pictures,3201459.0,"Comedy,Crime",7
1357,tt4663548,5944974.0,2000000.0,PG,Affirm Films,1514278.0,Drama,7
1358,tt0491175,12751667.0,,R,Paramount Pictures,2840246.0,"Comedy,Crime,Drama,Thriller",7
1359,tt4429194,13203541.0,,PG,Sony Pictures Classics,98850.0,"Comedy,Drama,Romance",7
1360,tt6225520,8127070.0,,PG,Bleecker Street Media,1357129.0,"Biography,Comedy,Drama",7
1361,tt4385888,7214806.0,,R,A24,111200.0,"Comedy,Drama",7
1362,tt4209788,59284015.0,,R,STX Entertainment,2349967.0,"Biography,Crime,Drama",7
1363,tt5649144,10971298.0,,R,A24,157553.0,Drama,7
1364,tt5311514,358180115.0,,PG,FUNimation Entertainment,1813781.0,"Animation,Drama,Fantasy,Romance",7
1365,tt1711525,114501299.0,45000000.0,R,Paramount Pictures,16890204.0,Comedy,7
1366,tt2800050,25730120.0,,,IMAX,223983.0,Documentary,7
1367,tt5956100,87320000.0,20470000.0,,Yash Raj Films,1787108.0,"Action,Adventure,Thriller",7
1368,tt5726616,41888660.0,,R,Sony Pictures Classics,412932.0,"Drama,Romance",7
1369,tt4572792,4596705.0,,PG-13,Focus Features,1424540.0,"Crime,Drama,Thriller",7
1370,tt3881784,8503658.0,,R,Roadside Attractions,1611040.0,"Biography,Drama",7
1371,tt5655222,4101699.0,,R,The Orchard,45317.0,"Drama,Romance,Western",7
1372,tt5074352,303723636.0,,,UTV Motion Pictures,3248481.0,"Action,Biography,Drama,Sport",7
1373,tt4573516,3989705.0,250000.0,R,BH Tilt,1701785.0,"Crime,Drama,Sci-Fi",7
1374,tt3387266,14459330.0,,PG-13,Fox Searchlight Pictures,66510.0,"Biography,Drama,History,Romance",7
1375,tt4191702,6217567.0,,R,Sony Pictures Classics,99211.0,"Drama,Thriller",7
1376,tt3352390,10975390.0,9900000.0,R,Entertainment Studios Motion Pictures,2002863.0,"Horror,Mystery,Thriller",7
1377,tt3416532,47309313.0,,PG-13,Focus Features,30909.0,"Adventure,Drama,Family,Fantasy",7
1378,tt1412528,5042014.0,,PG-13,Fox Searchlight Pictures,1597928.0,"Comedy,Drama,Romance",7
1379,tt1661275,12597262.0,,R,STX Entertainment,76197.0,"Comedy,Drama,Romance,War",7
1380,tt6574272,3697729.0,2800000.0,PG-13,Cinelou Films,1816499.0,"Horror,Mystery,Sci-Fi,Thriller",7
1381,tt1679335,346864886.0,125000000.0,PG,Twentieth Century Fox,46581142.0,"Adventure,Animation,Comedy,Family,Fantasy,Musical,Romance",7
1382,tt6322922,5433926.0,1000000.0,PG,Paramount Pictures,124823.0,Documentary,7
1383,tt6848602,3599068.0,,PG-13,Novus,1527289.0,Thriller,7
1384,tt3405236,26385310.0,,,Zee TV,1798379.0,"Action,Crime,Drama",7
1385,tt0075860,306889114.0,20000000.0,,Columbia Pictures,,"Drama,Sci-Fi",7
1386,tt4680182,4531320.0,,R,Neon,120226.0,"Action,Adventure,Comedy,Drama,Fantasy,Horror,Sci-Fi,Thriller",7
1387,tt5962210,3146831.0,,R,Neon,135301.0,"Comedy,Drama",7
1388,tt2261287,106127278.0,,PG,Entertainment One,181091.0,"Adventure,Animation,Comedy,Family,Music",7
1389,tt6507954,2877797.0,,,Shorts International,692399.0,Drama,7
1390,tt4420704,5037923.0,,,Oscilloscope,40103.0,Documentary,7
1391,tt1211837,677796076.0,165000000.0,PG-13,Walt Disney Studios Motion Pictures,85058311.0,"Action,Adventure,Fantasy,Sci-Fi",7
1392,tt2119532,180563636.0,40000000.0,R,Lionsgate,15190758.0,"Biography,Drama,History,War",7
1393,tt7131870,870325439.0,30100000.0,,The H Collective,219022.0,"Action,Adventure,Drama,Thriller,War",7
1394,tt4411596,9200168.0,,PG-13,Fox Searchlight Pictures,969941.0,"Drama,Mystery,Romance,Thriller",7
1395,tt7127248,3184384.0,,,Fathom Events,2620183.0,Sport,7
1396,tt6054650,2587072.0,,PG,Pure Flix Entertainment,1025489.0,Drama,7
1397,tt6360332,2737155.0,,,Fathom Events,,Documentary,7
1398,tt6346162,2827489.0,,PG,Fathom Events,1333538.0,Musical,7
1399,tt6790530,2534370.0,,,Fathom Events,,Documentary,7
1400,tt1825683,1347597973.0,,PG-13,Walt Disney Studios Motion Pictures,202003951.0,"Action,Adventure,Sci-Fi",8
1401,tt4154756,2048359754.0,,PG-13,Walt Disney Studios Motion Pictures,257698183.0,"Action,Adventure,Sci-Fi",8
1402,tt3606756,1243089244.0,,PG,Walt Disney Studios Motion Pictures,182687905.0,"Action,Adventure,Animation,Comedy,Family,Sci-Fi",8
1403,tt4881806,1310466296.0,170000000.0,PG-13,Universal Pictures,148024610.0,"Action,Adventure,Sci-Fi",8
1404,tt5463162,785896609.0,110000000.0,R,Twentieth Century Fox,125507153.0,"Action,Adventure,Comedy,Sci-Fi",8
1405,tt2709692,512599116.0,75000000.0,PG,Universal Pictures,67572855.0,"Adventure,Animation,Comedy,Family,Fantasy,Musical",8
1406,tt2283362,962542945.0,90000000.0,PG-13,Sony Pictures Entertainment (SPE),36169328.0,"Action,Adventure,Comedy,Fantasy",8
1407,tt4912910,791657398.0,178000000.0,PG-13,Paramount Pictures,61236534.0,"Action,Adventure,Thriller",8
1408,tt5095030,622674139.0,,PG-13,Walt Disney Studios Motion Pictures,75812205.0,"Action,Adventure,Comedy,Sci-Fi",8
1409,tt3778644,392924807.0,275000000.0,PG-13,Walt Disney Studios Motion Pictures,84420489.0,"Action,Adventure,Sci-Fi",8
1410,tt1270797,856085151.0,100000000.0,PG-13,Sony Pictures Entertainment (SPE),80255756.0,"Action,Adventure,Sci-Fi",8
1411,tt1517451,436188866.0,36000000.0,R,Warner Bros.,42908051.0,"Drama,Music,Romance",8
1412,tt1477834,1148485886.0,,PG-13,Warner Bros.,67873522.0,"Action,Adventure,Fantasy,Sci-Fi",8
1413,tt1727824,911100727.0,52000000.0,PG-13,Twentieth Century Fox,51061119.0,"Biography,Drama,Music",8
1414,tt6644200,340952971.0,17000000.0,PG-13,Paramount Pictures,50203562.0,"Drama,Horror,Sci-Fi",8
1415,tt5848272,529323962.0,175000000.0,PG,Walt Disney Studios Motion Pictures,56237634.0,"Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi",8
1416,tt3104988,238539198.0,30000000.0,PG-13,Warner Bros.,26510140.0,"Comedy,Drama,Romance",8
1417,tt5220122,528583774.0,80000000.0,PG,Sony Pictures Entertainment (SPE),44076225.0,"Adventure,Animation,Comedy,Family,Fantasy,Horror,Romance",8
1418,tt1502407,255614941.0,10000000.0,R,Universal Pictures,76221545.0,"Crime,Horror,Thriller",8
1419,tt4123430,654855901.0,200000000.0,PG-13,Warner Bros.,62163104.0,"Adventure,Family,Fantasy",8
1420,tt4779682,530438278.0,130000000.0,PG-13,Warner Bros.,45402195.0,"Action,Horror,Sci-Fi,Thriller",8
1421,tt5164214,297718711.0,70000000.0,PG-13,Warner Bros.,41607378.0,"Action,Comedy,Crime,Thriller",8
1422,tt1677720,582893671.0,175000000.0,PG-13,Warner Bros.,41764050.0,"Action,Adventure,Sci-Fi",8
1423,tt1485796,436949634.0,84000000.0,PG,Twentieth Century Fox,8805843.0,"Biography,Drama,Musical",8
1424,tt6911608,402254384.0,75000000.0,PG-13,Universal Pictures,34952180.0,"Comedy,Musical,Romance",8
1425,tt5814060,365551694.0,22000000.0,R,Warner Bros.,53807379.0,"Horror,Mystery,Thriller",8
1426,tt5117670,351496066.0,50000000.0,PG,Sony Pictures Entertainment (SPE),25010928.0,"Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy",8
1427,tt6343314,214215889.0,50000000.0,PG-13,Metro-Goldwyn-Mayer (MGM),35574710.0,"Drama,Sport",8
1428,tt4633694,375540831.0,90000000.0,PG,Sony Pictures Entertainment (SPE),35363376.0,"Action,Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi",8
1429,tt5028340,349546142.0,130000000.0,PG,Walt Disney Studios Motion Pictures,23523121.0,"Adventure,Comedy,Family,Fantasy,Musical",8
1430,tt2527336,1332698830.0,317000000.0,PG-13,Walt Disney Studios Motion Pictures,220009584.0,"Action,Adventure,Fantasy,Sci-Fi",8
1431,tt3766354,190400157.0,62000000.0,R,Sony Pictures Entertainment (SPE),36011640.0,"Action,Crime,Thriller",8
1432,tt2231461,428028233.0,120000000.0,PG-13,Warner Bros.,35753093.0,"Action,Adventure,Sci-Fi",8
1433,tt1620680,132675864.0,,PG,Walt Disney Studios Motion Pictures,33123609.0,"Adventure,Family,Fantasy,Sci-Fi",8
1434,tt4477536,371987838.0,55000000.0,R,Universal Pictures,38560195.0,"Drama,Romance,Thriller",8
1435,tt4575576,197744377.0,75000000.0,PG,Walt Disney Studios Motion Pictures,24585139.0,"Adventure,Animation,Comedy,Drama,Family,Fantasy,Musical",8
1436,tt6450186,86086881.0,7000000.0,PG,Roadside Attractions,17108914.0,"Biography,Drama,Family,Music",8
1437,tt6182908,214040103.0,,PG,Warner Bros.,23045635.0,"Adventure,Animation,Comedy,Drama,Family,Fantasy,Musical",8
1438,tt6294822,180419276.0,50000000.0,PG-13,Twentieth Century Fox,526011.0,Drama,8
1439,tt6781982,103105878.0,29000000.0,PG-13,Universal Pictures,27257615.0,Comedy,8
1440,tt4701182,467989645.0,135000000.0,PG-13,Paramount Pictures,21654047.0,"Action,Adventure,Sci-Fi",8
1441,tt6133466,137056262.0,13000000.0,R,Universal Pictures,17374280.0,"Action,Horror,Sci-Fi,Thriller",8
1442,tt2704998,117679066.0,37000000.0,R,Warner Bros.,17005332.0,"Action,Comedy,Crime,Thriller",8
1443,tt6857166,104438188.0,,PG-13,Paramount Pictures,13582231.0,"Comedy,Drama,Romance",8
1444,tt2119543,131523093.0,42000000.0,PG,Universal Pictures,26608020.0,"Comedy,Family,Fantasy,Mystery,Sci-Fi",8
1445,tt5758778,304868961.0,125000000.0,PG-13,Universal Pictures,24905015.0,"Action,Adventure,Thriller",8
1446,tt5726086,167885588.0,10000000.0,PG-13,Universal Pictures,29581355.0,"Horror,Mystery,Thriller",8
1447,tt7401588,120556201.0,48000000.0,PG-13,Paramount Pictures,14504315.0,"Comedy,Drama",8
1448,tt7959026,174804407.0,50000000.0,R,Warner Bros.,17509431.0,"Crime,Drama,Thriller",8
1449,tt2531344,94019120.0,21000000.0,R,Universal Pictures,20556350.0,Comedy,8
1450,tt2557478,290930148.0,150000000.0,PG-13,Universal Pictures,28116535.0,"Action,Adventure,Sci-Fi",8
1451,tt1365519,274650803.0,94000000.0,PG-13,Warner Bros.,23633317.0,"Action,Adventure,Fantasy,Thriller",8
1452,tt4500922,288175335.0,62000000.0,PG-13,Twentieth Century Fox,24167011.0,"Action,Adventure,Sci-Fi,Thriller",8
1453,tt2854926,78130625.0,28000000.0,R,Warner Bros.,14947396.0,"Action,Comedy",8
1454,tt5523010,173961069.0,120000000.0,PG,Walt Disney Studios Motion Pictures,20352491.0,"Adventure,Family,Fantasy",8
1455,tt7040874,97644617.0,20000000.0,R,Lionsgate,16011689.0,"Comedy,Crime,Mystery,Thriller",8
1456,tt5619332,65859911.0,,PG-13,Warner Bros.,17886075.0,Comedy,8
1457,tt3829266,160542134.0,88000000.0,R,Twentieth Century Fox,24632284.0,"Action,Adventure,Sci-Fi",8
1458,tt1563742,91244913.0,12000000.0,PG-13,Pantelion Films,14711101.0,"Comedy,Romance",8
1459,tt5052474,75837743.0,35000000.0,R,Sony Pictures Entertainment (SPE),19007566.0,"Action,Adventure,Crime,Drama,Mystery,Thriller",8
1460,tt6791096,94539426.0,32000000.0,PG-13,STX Entertainment,16030218.0,"Comedy,Romance",8
1461,tt7349662,93413709.0,15000000.0,R,Focus Features,10845330.0,"Biography,Comedy,Crime,Drama",8
1462,tt5580390,195333312.0,,R,Fox Searchlight Pictures,166564.0,"Drama,Fantasy,Romance,Sci-Fi,Thriller",8
1463,tt2873282,151572634.0,69000000.0,R,Twentieth Century Fox,16853422.0,"Action,Drama,Thriller",8
1464,tt7137846,51411620.0,6000000.0,PG-13,Universal Pictures,17630285.0,"Action,Thriller",8
1465,tt5664636,93320380.0,35000000.0,PG,Sony Pictures Entertainment (SPE),15802225.0,"Adventure,Animation,Comedy,Family,Fantasy,Horror",8
1466,tt1413492,67450815.0,,R,Warner Bros.,15815025.0,"Action,Drama,History,War",8
1467,tt1259528,80509622.0,,R,STX Entertainment,15206108.0,"Action,Crime,Drama,Thriller",8
